instance_id,cluster_name,environment,region,application_name,business_unit,tier,engine,engine_version,instance_class,storage_gb,multi_az,reader_count,owner_team,support_group,criticality,rto_minutes,rpo_minutes,cost_center,patch_group
aur-0802,cluster-0802,STG,eu-west-1,app-0802,Platform,Tier-1,Aurora PostgreSQL,13.12,db.r7g.xlarge,100,Yes,6,Platform Team,DBA-L3,Critical,15,1,CC1802,Monthly
aur-0803,cluster-0803,QA,us-west-2,app-0803,Finance,Tier-1,Aurora PostgreSQL,14.9,db.r7g.8xlarge,100,Yes,3,DBA Team,DBA-L3,Medium,60,5,CC1803,Quarterly
aur-0804,cluster-0804,UAT,us-east-1,app-0804,Consumer,Tier-1,Aurora PostgreSQL,16.4,db.r7g.4xlarge,500,No,7,Platform Team,DBA-L3,Critical,30,15,CC1804,Quarterly
aur-0805,cluster-0805,STG,us-west-2,app-0805,Retail,Tier-2,Aurora PostgreSQL,16.4,db.r7g.8xlarge,2000,Yes,2,SRE Team,DBA-L3,Critical,60,15,CC1805,Quarterly
aur-0806,cluster-0806,PROD,us-east-2,app-0806,Consumer,Tier-1,Aurora PostgreSQL,14.9,db.r7g.8xlarge,250,No,0,DBA Team,DBA-L3,High,60,1,CC1806,Quarterly
aur-0807,cluster-0807,DEV,us-east-2,app-0807,Finance,Tier-2,Aurora PostgreSQL,13.12,db.r7g.xlarge,2000,Yes,4,DBA Team,DBA-L3,Critical,15,15,CC1807,Quarterly
aur-0808,cluster-0808,UAT,ap-south-1,app-0808,Consumer,Tier-1,Aurora PostgreSQL,13.12,db.r7g.4xlarge,250,Yes,5,DBA Team,DBA-L3,Critical,60,5,CC1808,Quarterly
aur-0809,cluster-0809,STG,us-west-2,app-0809,Finance,Tier-1,Aurora PostgreSQL,16.4,db.r7g.8xlarge,2000,No,7,Platform Team,DBA-L3,Medium,30,5,CC1809,Monthly
aur-0810,cluster-0810,UAT,us-east-2,app-0810,Platform,Tier-3,Aurora PostgreSQL,15.7,db.r7g.large,2000,Yes,7,SRE Team,DBA-L3,Critical,60,1,CC1810,Quarterly
aur-0811,cluster-0811,STG,us-east-2,app-0811,Consumer,Tier-1,Aurora PostgreSQL,16.4,db.r7g.4xlarge,4000,Yes,4,SRE Team,DBA-L3,Critical,15,1,CC1811,Monthly
aur-0812,cluster-0812,PROD,eu-west-1,app-0812,Retail,Tier-2,Aurora PostgreSQL,14.9,db.r7g.2xlarge,2000,Yes,0,Platform Team,DBA-L3,Medium,60,1,CC1812,Monthly
aur-0813,cluster-0813,DEV,us-east-1,app-0813,Platform,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,4000,Yes,3,DBA Team,DBA-L3,Medium,15,15,CC1813,Quarterly
aur-0814,cluster-0814,STG,us-east-1,app-0814,Retail,Tier-1,Aurora PostgreSQL,14.9,db.r7g.2xlarge,100,Yes,5,DBA Team,DBA-L3,High,60,1,CC1814,Monthly
aur-0815,cluster-0815,DEV,eu-west-1,app-0815,Finance,Tier-1,Aurora PostgreSQL,13.12,db.r7g.4xlarge,4000,No,8,Platform Team,DBA-L3,High,15,5,CC1815,Quarterly
aur-0816,cluster-0816,PROD,eu-west-1,app-0816,Platform,Tier-3,Aurora PostgreSQL,13.12,db.r7g.2xlarge,1000,Yes,5,DBA Team,DBA-L3,Medium,15,5,CC1816,Monthly
aur-0817,cluster-0817,UAT,eu-west-1,app-0817,Consumer,Tier-1,Aurora PostgreSQL,16.4,db.r7g.xlarge,500,No,8,Platform Team,DBA-L3,High,30,1,CC1817,Monthly
aur-0818,cluster-0818,STG,eu-west-1,app-0818,Platform,Tier-3,Aurora PostgreSQL,15.7,db.r7g.8xlarge,100,No,3,DBA Team,DBA-L3,Medium,30,1,CC1818,Quarterly
aur-0819,cluster-0819,PROD,ap-south-1,app-0819,Platform,Tier-1,Aurora PostgreSQL,15.7,db.r7g.xlarge,2000,Yes,2,DBA Team,DBA-L3,Critical,15,15,CC1819,Quarterly
aur-0820,cluster-0820,STG,us-west-2,app-0820,Consumer,Tier-1,Aurora PostgreSQL,14.9,db.r7g.8xlarge,100,Yes,8,Platform Team,DBA-L3,Medium,30,15,CC1820,Quarterly
aur-0821,cluster-0821,DEV,us-west-2,app-0821,Finance,Tier-2,Aurora PostgreSQL,14.9,db.r7g.4xlarge,250,Yes,3,Platform Team,DBA-L3,Critical,15,1,CC1821,Quarterly
aur-0822,cluster-0822,QA,us-east-1,app-0822,Finance,Tier-1,Aurora PostgreSQL,13.12,db.r7g.8xlarge,2000,Yes,7,DBA Team,DBA-L3,Critical,60,5,CC1822,Quarterly
aur-0823,cluster-0823,UAT,ap-south-1,app-0823,Platform,Tier-2,Aurora PostgreSQL,15.7,db.r7g.2xlarge,1000,No,6,Platform Team,DBA-L3,Medium,60,1,CC1823,Monthly
aur-0824,cluster-0824,DEV,us-east-2,app-0824,Platform,Tier-2,Aurora PostgreSQL,13.12,db.r7g.2xlarge,500,Yes,7,SRE Team,DBA-L3,Medium,30,15,CC1824,Monthly
aur-0825,cluster-0825,STG,ap-south-1,app-0825,Consumer,Tier-2,Aurora PostgreSQL,15.7,db.r7g.4xlarge,250,Yes,7,Platform Team,DBA-L3,Medium,15,1,CC1825,Monthly
aur-0826,cluster-0826,STG,us-east-2,app-0826,Finance,Tier-1,Aurora PostgreSQL,13.12,db.r7g.4xlarge,500,Yes,5,SRE Team,DBA-L3,High,15,1,CC1826,Quarterly
aur-0827,cluster-0827,UAT,us-west-2,app-0827,Platform,Tier-1,Aurora PostgreSQL,15.7,db.r7g.large,2000,No,3,Platform Team,DBA-L3,High,30,15,CC1827,Quarterly
aur-0828,cluster-0828,DEV,ap-south-1,app-0828,Platform,Tier-2,Aurora PostgreSQL,16.4,db.r7g.2xlarge,500,Yes,0,Platform Team,DBA-L3,Critical,30,5,CC1828,Quarterly
aur-0829,cluster-0829,QA,us-east-1,app-0829,Platform,Tier-1,Aurora PostgreSQL,14.9,db.r7g.8xlarge,1000,No,6,Platform Team,DBA-L3,Medium,15,1,CC1829,Monthly
aur-0830,cluster-0830,UAT,us-west-2,app-0830,Retail,Tier-1,Aurora PostgreSQL,16.4,db.r7g.8xlarge,500,Yes,2,Platform Team,DBA-L3,Critical,30,15,CC1830,Quarterly
aur-0831,cluster-0831,UAT,us-east-2,app-0831,Retail,Tier-2,Aurora PostgreSQL,13.12,db.r7g.8xlarge,250,Yes,4,DBA Team,DBA-L3,High,60,15,CC1831,Quarterly
aur-0832,cluster-0832,QA,us-east-2,app-0832,Finance,Tier-3,Aurora PostgreSQL,15.7,db.r7g.xlarge,250,No,6,Platform Team,DBA-L3,Medium,30,15,CC1832,Monthly
aur-0833,cluster-0833,UAT,eu-west-1,app-0833,Consumer,Tier-2,Aurora PostgreSQL,15.7,db.r7g.4xlarge,1000,Yes,5,DBA Team,DBA-L3,Medium,60,15,CC1833,Quarterly
aur-0834,cluster-0834,UAT,us-west-2,app-0834,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,250,Yes,8,DBA Team,DBA-L3,Critical,15,5,CC1834,Quarterly
aur-0835,cluster-0835,PROD,us-west-2,app-0835,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.large,4000,No,8,SRE Team,DBA-L3,Medium,30,15,CC1835,Quarterly
aur-0836,cluster-0836,UAT,ap-south-1,app-0836,Consumer,Tier-1,Aurora PostgreSQL,15.7,db.r7g.4xlarge,4000,Yes,3,SRE Team,DBA-L3,Medium,30,15,CC1836,Monthly
aur-0837,cluster-0837,STG,us-west-2,app-0837,Finance,Tier-1,Aurora PostgreSQL,15.7,db.r7g.large,2000,No,3,SRE Team,DBA-L3,High,15,1,CC1837,Monthly
aur-0838,cluster-0838,QA,eu-west-1,app-0838,Platform,Tier-2,Aurora PostgreSQL,16.4,db.r7g.8xlarge,1000,Yes,0,DBA Team,DBA-L3,High,30,15,CC1838,Quarterly
aur-0839,cluster-0839,DEV,ap-south-1,app-0839,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,1000,No,1,SRE Team,DBA-L3,Critical,30,15,CC1839,Quarterly
aur-0840,cluster-0840,PROD,us-west-2,app-0840,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,4000,Yes,8,Platform Team,DBA-L3,Critical,15,5,CC1840,Quarterly
aur-0841,cluster-0841,PROD,us-west-2,app-0841,Finance,Tier-3,Aurora PostgreSQL,16.4,db.r7g.2xlarge,2000,No,8,DBA Team,DBA-L3,Critical,15,1,CC1841,Monthly
aur-0842,cluster-0842,UAT,ap-south-1,app-0842,Platform,Tier-3,Aurora PostgreSQL,15.7,db.r7g.xlarge,500,No,4,Platform Team,DBA-L3,High,15,5,CC1842,Monthly
aur-0843,cluster-0843,UAT,us-east-1,app-0843,Platform,Tier-3,Aurora PostgreSQL,16.4,db.r7g.4xlarge,2000,No,0,Platform Team,DBA-L3,Medium,30,15,CC1843,Monthly
aur-0844,cluster-0844,UAT,ap-south-1,app-0844,Platform,Tier-3,Aurora PostgreSQL,14.9,db.r7g.xlarge,4000,No,8,Platform Team,DBA-L3,Medium,30,15,CC1844,Monthly
aur-0845,cluster-0845,STG,us-east-1,app-0845,Retail,Tier-2,Aurora PostgreSQL,14.9,db.r7g.2xlarge,1000,No,7,SRE Team,DBA-L3,Critical,60,15,CC1845,Monthly
aur-0846,cluster-0846,UAT,us-east-2,app-0846,Platform,Tier-1,Aurora PostgreSQL,13.12,db.r7g.2xlarge,1000,Yes,7,Platform Team,DBA-L3,Critical,15,5,CC1846,Quarterly
aur-0847,cluster-0847,PROD,us-east-1,app-0847,Retail,Tier-2,Aurora PostgreSQL,15.7,db.r7g.2xlarge,250,Yes,3,DBA Team,DBA-L3,Medium,30,5,CC1847,Quarterly
aur-0848,cluster-0848,PROD,us-east-2,app-0848,Consumer,Tier-3,Aurora PostgreSQL,13.12,db.r7g.8xlarge,2000,Yes,0,SRE Team,DBA-L3,High,60,5,CC1848,Quarterly
aur-0849,cluster-0849,STG,us-west-2,app-0849,Consumer,Tier-2,Aurora PostgreSQL,16.4,db.r7g.xlarge,250,No,5,DBA Team,DBA-L3,Medium,30,5,CC1849,Monthly
aur-0850,cluster-0850,DEV,eu-west-1,app-0850,Platform,Tier-2,Aurora PostgreSQL,15.7,db.r7g.xlarge,1000,Yes,1,DBA Team,DBA-L3,Medium,60,5,CC1850,Monthly
aur-0851,cluster-0851,PROD,us-west-2,app-0851,Consumer,Tier-2,Aurora PostgreSQL,14.9,db.r7g.8xlarge,1000,No,3,DBA Team,DBA-L3,High,60,5,CC1851,Quarterly
aur-0852,cluster-0852,DEV,us-east-2,app-0852,Finance,Tier-3,Aurora PostgreSQL,15.7,db.r7g.8xlarge,100,Yes,0,SRE Team,DBA-L3,Critical,15,1,CC1852,Quarterly
aur-0853,cluster-0853,PROD,us-west-2,app-0853,Platform,Tier-3,Aurora PostgreSQL,13.12,db.r7g.2xlarge,2000,No,0,SRE Team,DBA-L3,Critical,60,5,CC1853,Monthly
aur-0854,cluster-0854,UAT,us-east-1,app-0854,Finance,Tier-3,Aurora PostgreSQL,13.12,db.r7g.xlarge,100,Yes,0,DBA Team,DBA-L3,Medium,60,5,CC1854,Quarterly
aur-0855,cluster-0855,STG,us-east-2,app-0855,Retail,Tier-2,Aurora PostgreSQL,16.4,db.r7g.4xlarge,4000,Yes,4,Platform Team,DBA-L3,Medium,30,1,CC1855,Quarterly
aur-0856,cluster-0856,UAT,us-east-2,app-0856,Finance,Tier-3,Aurora PostgreSQL,13.12,db.r7g.large,500,Yes,3,SRE Team,DBA-L3,Medium,15,15,CC1856,Quarterly
aur-0857,cluster-0857,UAT,eu-west-1,app-0857,Finance,Tier-3,Aurora PostgreSQL,14.9,db.r7g.2xlarge,250,No,3,SRE Team,DBA-L3,Medium,15,15,CC1857,Monthly
aur-0858,cluster-0858,QA,us-west-2,app-0858,Finance,Tier-1,Aurora PostgreSQL,15.7,db.r7g.large,100,No,7,Platform Team,DBA-L3,Critical,60,5,CC1858,Monthly
aur-0859,cluster-0859,PROD,us-west-2,app-0859,Platform,Tier-2,Aurora PostgreSQL,16.4,db.r7g.2xlarge,4000,No,2,Platform Team,DBA-L3,Critical,15,15,CC1859,Monthly
aur-0860,cluster-0860,DEV,us-east-2,app-0860,Finance,Tier-2,Aurora PostgreSQL,16.4,db.r7g.xlarge,4000,Yes,0,Platform Team,DBA-L3,High,15,5,CC1860,Quarterly
aur-0861,cluster-0861,UAT,ap-south-1,app-0861,Finance,Tier-3,Aurora PostgreSQL,13.12,db.r7g.xlarge,100,No,5,DBA Team,DBA-L3,Medium,60,1,CC1861,Quarterly
aur-0862,cluster-0862,UAT,eu-west-1,app-0862,Finance,Tier-3,Aurora PostgreSQL,15.7,db.r7g.4xlarge,2000,Yes,7,Platform Team,DBA-L3,High,60,15,CC1862,Monthly
aur-0863,cluster-0863,PROD,us-west-2,app-0863,Retail,Tier-2,Aurora PostgreSQL,14.9,db.r7g.8xlarge,500,Yes,7,Platform Team,DBA-L3,Critical,60,1,CC1863,Monthly
aur-0864,cluster-0864,QA,eu-west-1,app-0864,Finance,Tier-3,Aurora PostgreSQL,16.4,db.r7g.large,250,Yes,1,DBA Team,DBA-L3,Medium,30,1,CC1864,Monthly
aur-0865,cluster-0865,UAT,ap-south-1,app-0865,Platform,Tier-1,Aurora PostgreSQL,15.7,db.r7g.2xlarge,500,No,3,SRE Team,DBA-L3,High,15,5,CC1865,Quarterly
aur-0866,cluster-0866,DEV,us-east-1,app-0866,Retail,Tier-3,Aurora PostgreSQL,15.7,db.r7g.8xlarge,100,No,3,Platform Team,DBA-L3,High,30,1,CC1866,Monthly
aur-0867,cluster-0867,PROD,us-west-2,app-0867,Retail,Tier-1,Aurora PostgreSQL,16.4,db.r7g.8xlarge,250,No,0,DBA Team,DBA-L3,Critical,30,1,CC1867,Quarterly
aur-0868,cluster-0868,QA,us-east-1,app-0868,Retail,Tier-1,Aurora PostgreSQL,15.7,db.r7g.xlarge,100,No,5,Platform Team,DBA-L3,High,15,1,CC1868,Monthly
aur-0869,cluster-0869,QA,eu-west-1,app-0869,Consumer,Tier-3,Aurora PostgreSQL,14.9,db.r7g.8xlarge,100,Yes,5,DBA Team,DBA-L3,Critical,30,15,CC1869,Monthly
aur-0870,cluster-0870,UAT,us-west-2,app-0870,Finance,Tier-1,Aurora PostgreSQL,15.7,db.r7g.large,4000,Yes,7,DBA Team,DBA-L3,High,15,15,CC1870,Quarterly
aur-0871,cluster-0871,PROD,ap-south-1,app-0871,Finance,Tier-2,Aurora PostgreSQL,14.9,db.r7g.4xlarge,4000,Yes,6,DBA Team,DBA-L3,Medium,60,15,CC1871,Quarterly
aur-0872,cluster-0872,UAT,us-west-2,app-0872,Retail,Tier-1,Aurora PostgreSQL,15.7,db.r7g.4xlarge,500,No,1,SRE Team,DBA-L3,Critical,30,5,CC1872,Quarterly
aur-0873,cluster-0873,STG,us-east-1,app-0873,Consumer,Tier-2,Aurora PostgreSQL,14.9,db.r7g.2xlarge,1000,No,7,DBA Team,DBA-L3,High,60,1,CC1873,Monthly
aur-0874,cluster-0874,UAT,us-east-1,app-0874,Consumer,Tier-2,Aurora PostgreSQL,13.12,db.r7g.4xlarge,2000,Yes,7,Platform Team,DBA-L3,High,15,15,CC1874,Monthly
aur-0875,cluster-0875,QA,us-east-1,app-0875,Finance,Tier-3,Aurora PostgreSQL,15.7,db.r7g.large,1000,Yes,6,DBA Team,DBA-L3,Critical,60,1,CC1875,Quarterly
aur-0876,cluster-0876,QA,ap-south-1,app-0876,Consumer,Tier-1,Aurora PostgreSQL,16.4,db.r7g.4xlarge,4000,Yes,0,SRE Team,DBA-L3,Critical,30,1,CC1876,Monthly
aur-0877,cluster-0877,STG,us-east-2,app-0877,Finance,Tier-2,Aurora PostgreSQL,15.7,db.r7g.2xlarge,100,No,3,Platform Team,DBA-L3,Medium,30,1,CC1877,Quarterly
aur-0878,cluster-0878,PROD,eu-west-1,app-0878,Consumer,Tier-3,Aurora PostgreSQL,13.12,db.r7g.2xlarge,100,No,3,SRE Team,DBA-L3,High,15,15,CC1878,Quarterly
aur-0879,cluster-0879,STG,us-east-2,app-0879,Consumer,Tier-2,Aurora PostgreSQL,14.9,db.r7g.xlarge,4000,No,7,Platform Team,DBA-L3,Medium,15,5,CC1879,Quarterly
aur-0880,cluster-0880,QA,ap-south-1,app-0880,Consumer,Tier-2,Aurora PostgreSQL,16.4,db.r7g.8xlarge,1000,No,7,Platform Team,DBA-L3,High,60,15,CC1880,Quarterly
aur-0881,cluster-0881,STG,ap-south-1,app-0881,Finance,Tier-3,Aurora PostgreSQL,13.12,db.r7g.2xlarge,250,No,1,DBA Team,DBA-L3,Medium,30,1,CC1881,Monthly
aur-0882,cluster-0882,PROD,ap-south-1,app-0882,Platform,Tier-1,Aurora PostgreSQL,14.9,db.r7g.4xlarge,500,Yes,8,SRE Team,DBA-L3,Medium,60,15,CC1882,Quarterly
aur-0883,cluster-0883,PROD,us-west-2,app-0883,Consumer,Tier-3,Aurora PostgreSQL,16.4,db.r7g.8xlarge,100,No,1,DBA Team,DBA-L3,Critical,15,15,CC1883,Quarterly
aur-0884,cluster-0884,QA,us-east-2,app-0884,Consumer,Tier-3,Aurora PostgreSQL,16.4,db.r7g.xlarge,2000,Yes,2,Platform Team,DBA-L3,Critical,30,5,CC1884,Quarterly
aur-0885,cluster-0885,QA,eu-west-1,app-0885,Platform,Tier-3,Aurora PostgreSQL,15.7,db.r7g.large,4000,No,5,DBA Team,DBA-L3,High,30,15,CC1885,Monthly
aur-0886,cluster-0886,DEV,us-east-2,app-0886,Consumer,Tier-1,Aurora PostgreSQL,15.7,db.r7g.8xlarge,250,No,2,Platform Team,DBA-L3,High,15,15,CC1886,Quarterly
aur-0887,cluster-0887,QA,ap-south-1,app-0887,Retail,Tier-2,Aurora PostgreSQL,15.7,db.r7g.8xlarge,2000,No,7,DBA Team,DBA-L3,Critical,15,1,CC1887,Monthly
aur-0888,cluster-0888,STG,eu-west-1,app-0888,Finance,Tier-1,Aurora PostgreSQL,13.12,db.r7g.2xlarge,2000,Yes,5,SRE Team,DBA-L3,Critical,15,5,CC1888,Monthly
aur-0889,cluster-0889,STG,us-east-2,app-0889,Consumer,Tier-1,Aurora PostgreSQL,14.9,db.r7g.large,1000,Yes,5,SRE Team,DBA-L3,Critical,15,1,CC1889,Quarterly
aur-0890,cluster-0890,STG,ap-south-1,app-0890,Consumer,Tier-3,Aurora PostgreSQL,14.9,db.r7g.2xlarge,500,No,2,Platform Team,DBA-L3,Critical,15,1,CC1890,Monthly
aur-0891,cluster-0891,STG,us-east-1,app-0891,Consumer,Tier-1,Aurora PostgreSQL,14.9,db.r7g.8xlarge,100,Yes,3,DBA Team,DBA-L3,Critical,30,5,CC1891,Monthly
aur-0892,cluster-0892,DEV,us-east-2,app-0892,Retail,Tier-2,Aurora PostgreSQL,14.9,db.r7g.large,1000,No,3,Platform Team,DBA-L3,Medium,30,5,CC1892,Quarterly
aur-0893,cluster-0893,QA,ap-south-1,app-0893,Consumer,Tier-2,Aurora PostgreSQL,14.9,db.r7g.4xlarge,4000,Yes,0,Platform Team,DBA-L3,High,15,5,CC1893,Quarterly
aur-0894,cluster-0894,UAT,us-east-2,app-0894,Consumer,Tier-2,Aurora PostgreSQL,14.9,db.r7g.8xlarge,4000,No,1,Platform Team,DBA-L3,High,30,1,CC1894,Monthly
aur-0895,cluster-0895,UAT,us-east-1,app-0895,Platform,Tier-3,Aurora PostgreSQL,15.7,db.r7g.8xlarge,100,No,7,DBA Team,DBA-L3,Medium,30,1,CC1895,Quarterly
aur-0896,cluster-0896,UAT,us-east-2,app-0896,Finance,Tier-3,Aurora PostgreSQL,16.4,db.r7g.large,1000,Yes,2,SRE Team,DBA-L3,Medium,60,5,CC1896,Monthly
aur-0897,cluster-0897,DEV,us-east-1,app-0897,Consumer,Tier-1,Aurora PostgreSQL,13.12,db.r7g.8xlarge,100,Yes,5,Platform Team,DBA-L3,Medium,30,15,CC1897,Monthly
aur-0898,cluster-0898,PROD,eu-west-1,app-0898,Consumer,Tier-2,Aurora PostgreSQL,16.4,db.r7g.8xlarge,100,No,1,SRE Team,DBA-L3,High,15,1,CC1898,Quarterly
aur-0899,cluster-0899,DEV,ap-south-1,app-0899,Retail,Tier-1,Aurora PostgreSQL,13.12,db.r7g.2xlarge,4000,Yes,1,SRE Team,DBA-L3,Critical,30,1,CC1899,Quarterly
aur-0900,cluster-0900,DEV,us-west-2,app-0900,Consumer,Tier-1,Aurora PostgreSQL,14.9,db.r7g.xlarge,100,Yes,6,SRE Team,DBA-L3,Medium,60,1,CC1900,Monthly
aur-0901,cluster-0901,STG,us-east-2,app-0901,Platform,Tier-1,Aurora PostgreSQL,15.7,db.r7g.8xlarge,100,Yes,6,Platform Team,DBA-L3,Critical,30,1,CC1901,Monthly
aur-0902,cluster-0902,PROD,us-east-1,app-0902,Platform,Tier-3,Aurora PostgreSQL,13.12,db.r7g.8xlarge,100,Yes,3,SRE Team,DBA-L3,Critical,15,1,CC1902,Quarterly
aur-0903,cluster-0903,PROD,us-east-2,app-0903,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.2xlarge,4000,No,4,Platform Team,DBA-L3,High,60,1,CC1903,Quarterly
aur-0904,cluster-0904,PROD,eu-west-1,app-0904,Consumer,Tier-2,Aurora PostgreSQL,16.4,db.r7g.large,1000,No,4,Platform Team,DBA-L3,Medium,15,15,CC1904,Quarterly
aur-0905,cluster-0905,UAT,eu-west-1,app-0905,Platform,Tier-1,Aurora PostgreSQL,15.7,db.r7g.4xlarge,250,No,0,Platform Team,DBA-L3,High,60,1,CC1905,Monthly
aur-0906,cluster-0906,DEV,eu-west-1,app-0906,Platform,Tier-1,Aurora PostgreSQL,15.7,db.r7g.4xlarge,1000,No,4,DBA Team,DBA-L3,Medium,15,5,CC1906,Quarterly
aur-0907,cluster-0907,STG,us-west-2,app-0907,Finance,Tier-1,Aurora PostgreSQL,13.12,db.r7g.4xlarge,1000,No,8,SRE Team,DBA-L3,High,15,5,CC1907,Quarterly
aur-0908,cluster-0908,STG,us-east-1,app-0908,Finance,Tier-2,Aurora PostgreSQL,16.4,db.r7g.large,250,No,7,Platform Team,DBA-L3,High,15,5,CC1908,Monthly
aur-0909,cluster-0909,UAT,eu-west-1,app-0909,Finance,Tier-1,Aurora PostgreSQL,14.9,db.r7g.2xlarge,500,No,3,Platform Team,DBA-L3,Medium,30,1,CC1909,Quarterly
aur-0910,cluster-0910,DEV,us-east-1,app-0910,Retail,Tier-3,Aurora PostgreSQL,15.7,db.r7g.4xlarge,500,Yes,6,Platform Team,DBA-L3,High,60,5,CC1910,Monthly
aur-0911,cluster-0911,QA,eu-west-1,app-0911,Consumer,Tier-2,Aurora PostgreSQL,13.12,db.r7g.xlarge,2000,Yes,8,Platform Team,DBA-L3,Critical,15,5,CC1911,Quarterly
aur-0912,cluster-0912,DEV,us-east-2,app-0912,Finance,Tier-3,Aurora PostgreSQL,15.7,db.r7g.2xlarge,2000,No,4,Platform Team,DBA-L3,Critical,60,15,CC1912,Monthly
aur-0913,cluster-0913,DEV,ap-south-1,app-0913,Platform,Tier-3,Aurora PostgreSQL,13.12,db.r7g.2xlarge,2000,No,4,Platform Team,DBA-L3,Medium,15,15,CC1913,Monthly
aur-0914,cluster-0914,UAT,us-east-2,app-0914,Finance,Tier-3,Aurora PostgreSQL,15.7,db.r7g.4xlarge,250,No,1,DBA Team,DBA-L3,Critical,30,1,CC1914,Quarterly
aur-0915,cluster-0915,QA,eu-west-1,app-0915,Consumer,Tier-2,Aurora PostgreSQL,15.7,db.r7g.large,500,Yes,7,Platform Team,DBA-L3,Medium,15,1,CC1915,Quarterly
aur-0916,cluster-0916,PROD,us-east-2,app-0916,Finance,Tier-3,Aurora PostgreSQL,15.7,db.r7g.4xlarge,2000,No,0,DBA Team,DBA-L3,Critical,15,5,CC1916,Quarterly
aur-0917,cluster-0917,PROD,us-east-2,app-0917,Platform,Tier-1,Aurora PostgreSQL,16.4,db.r7g.4xlarge,1000,No,6,Platform Team,DBA-L3,High,60,5,CC1917,Quarterly
aur-0918,cluster-0918,QA,us-east-2,app-0918,Platform,Tier-2,Aurora PostgreSQL,13.12,db.r7g.xlarge,250,Yes,4,Platform Team,DBA-L3,Critical,30,1,CC1918,Quarterly
aur-0919,cluster-0919,UAT,us-west-2,app-0919,Platform,Tier-1,Aurora PostgreSQL,15.7,db.r7g.xlarge,100,No,2,SRE Team,DBA-L3,Critical,60,1,CC1919,Quarterly
aur-0920,cluster-0920,PROD,us-west-2,app-0920,Consumer,Tier-3,Aurora PostgreSQL,16.4,db.r7g.xlarge,2000,No,0,DBA Team,DBA-L3,High,60,15,CC1920,Quarterly
aur-0921,cluster-0921,DEV,eu-west-1,app-0921,Platform,Tier-1,Aurora PostgreSQL,16.4,db.r7g.4xlarge,2000,Yes,6,SRE Team,DBA-L3,High,60,5,CC1921,Quarterly
aur-0922,cluster-0922,PROD,us-east-2,app-0922,Platform,Tier-2,Aurora PostgreSQL,13.12,db.r7g.large,500,No,3,SRE Team,DBA-L3,Critical,30,5,CC1922,Quarterly
aur-0923,cluster-0923,PROD,ap-south-1,app-0923,Finance,Tier-2,Aurora PostgreSQL,13.12,db.r7g.large,1000,Yes,5,Platform Team,DBA-L3,Medium,60,5,CC1923,Quarterly
aur-0924,cluster-0924,DEV,ap-south-1,app-0924,Consumer,Tier-2,Aurora PostgreSQL,16.4,db.r7g.large,250,No,0,DBA Team,DBA-L3,High,30,5,CC1924,Quarterly
aur-0925,cluster-0925,UAT,us-east-1,app-0925,Retail,Tier-1,Aurora PostgreSQL,16.4,db.r7g.4xlarge,250,No,3,Platform Team,DBA-L3,Critical,30,15,CC1925,Quarterly
aur-0926,cluster-0926,DEV,us-west-2,app-0926,Platform,Tier-2,Aurora PostgreSQL,15.7,db.r7g.8xlarge,250,No,2,Platform Team,DBA-L3,Medium,15,5,CC1926,Quarterly
aur-0927,cluster-0927,UAT,us-east-1,app-0927,Platform,Tier-3,Aurora PostgreSQL,16.4,db.r7g.xlarge,250,Yes,7,Platform Team,DBA-L3,High,15,5,CC1927,Quarterly
aur-0928,cluster-0928,DEV,eu-west-1,app-0928,Finance,Tier-2,Aurora PostgreSQL,15.7,db.r7g.2xlarge,250,Yes,3,SRE Team,DBA-L3,High,30,1,CC1928,Monthly
aur-0929,cluster-0929,PROD,eu-west-1,app-0929,Consumer,Tier-2,Aurora PostgreSQL,16.4,db.r7g.2xlarge,2000,No,7,Platform Team,DBA-L3,Critical,15,5,CC1929,Monthly
aur-0930,cluster-0930,QA,us-east-2,app-0930,Finance,Tier-1,Aurora PostgreSQL,13.12,db.r7g.large,100,No,4,Platform Team,DBA-L3,High,15,15,CC1930,Quarterly
aur-0931,cluster-0931,DEV,eu-west-1,app-0931,Finance,Tier-3,Aurora PostgreSQL,15.7,db.r7g.4xlarge,250,No,3,Platform Team,DBA-L3,High,15,1,CC1931,Monthly
aur-0932,cluster-0932,QA,us-west-2,app-0932,Platform,Tier-2,Aurora PostgreSQL,16.4,db.r7g.large,100,No,4,SRE Team,DBA-L3,High,60,1,CC1932,Quarterly
aur-0933,cluster-0933,UAT,ap-south-1,app-0933,Finance,Tier-1,Aurora PostgreSQL,14.9,db.r7g.2xlarge,500,No,6,DBA Team,DBA-L3,High,30,5,CC1933,Monthly
aur-0934,cluster-0934,STG,us-east-1,app-0934,Retail,Tier-1,Aurora PostgreSQL,15.7,db.r7g.8xlarge,2000,No,4,Platform Team,DBA-L3,Critical,60,15,CC1934,Monthly
